comments_disabled,id,shortcode,taken_at_timestamp,display_url,is_video,location_id,location_name,location_slug,location_latlong,edge_media_to_caption.edges,edge_media_to_comment.count,dimensions.height,dimensions.width,edge_liked_by.count,edge_media_preview_like.count,owner.id,video_view_count
False,2185097693811093549,B5TBsZ_IrAt,1574703965,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/73537497_468836987100714_6606799656072147602_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=4zxeoGwwYroAX8wXgic&tp=1&oh=cec50904958da0a8e11e8723e65d6d2b&oe=605FE250,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Non ho fatto suonare nessun allarme sta volta, giuro!\n.\n.\n.\n#art#gam#torino#rainyday#turin#me#minimal'}}]",0,809,1080,42,42,752840614,
False,2184881191782602305,B5SQd4wolZB,1574678156,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/75214709_432417507439516_8427863574835357383_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=g6m_1jc4XsYAX-0HG9w&tp=1&oh=9eb540cd8b788fa08e9ba03d6054c0a7&oe=605DC7B8,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': '#paoloicaro Racconto, acciaio, 1969\nSteel and lead sheet\nCourtesy the artist and @p420gallery \n@gamtorino #gamtorino #exhibition curated by #elenavolpato \n#contemporaryart #contemporaryartist #torino #artepovera #steel #contemporarysculpture #p420gallery'}}]",0,1080,1080,32,32,11137017357,
False,2184516656198255726,B5Q9lMinwRu,1574634700,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/75595201_194614804908107_8212784862222721366_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=aWWWNnNAvSEAX-DdBWy&tp=1&oh=3645d72c3cb4f8723e97a9497c5906c9&oe=605D179B,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Michelangelo Pistoletto, ""Lui e Lei alla balconata"", 1964-1966'}}]",0,1080,1080,14,14,6127049645,
False,2184507306264113112,B5Q7dIvHi_Y,1574633585,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/72346940_568727357273515_3219838212744527841_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=bk9x78FhrPkAX9bX8zv&tp=1&oh=2aff73ad144ca5dfd9ef7e5c90e84262&oe=605F56D1,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Picabia, ""Le basier"", 1925-1926'}}]",0,1080,1080,8,8,6127049645,
False,2184505256708983820,B5Q6_T8HMwM,1574633341,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/72891038_759033461232482_7837250288603178163_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=f79Ff2MigywAX9-FiKz&tp=1&oh=c44dbe1d17ee18b81e62ab3190e789d1&oe=605F49A3,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Mario Sturani, ""O Inverno / A Primavera"", 1935 (cerâmica policromática)'}}]",1,1080,1080,15,15,6127049645,
False,2184502756450893515,B5Q6a7ZHf7L,1574633043,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/71893380_427479628194037_214167046881252804_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=DBai_rAo71EAX-hQHnp&tp=1&oh=3ff0297bd6153e2276b81696035a80b3&oe=605F44F5,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Paolo Icaro (Cinquantacinque anni di lavoro...) 😍'}}],0,1080,1080,9,9,6127049645,
False,2184461845319026632,B5QxHl7oofI,1574628166,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/75269525_150844719571307_599281229172470675_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=ilEswa-UJu8AX81j6sS&tp=1&oh=424b23550cec286ebd84f3196fe8d097&oe=605C7FFE,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[],3,1079,1080,81,81,1124141848,
False,2184305817377599855,B5QNpFlnHFv,1574609566,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/74704993_154699329094304_7943259568832343090_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=W_eF5m5UJdYAX8WeGNs&tp=1&oh=eb2659593fbbe7e2e9ac43556d24ef86&oe=605D42C0,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Lucio Fontana 😍'}}],2,1079,1080,11,11,6127049645,
False,2184291632099262721,B5QKaqhIoEB,1574607875,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/75207287_2471451306507587_4892841082231032366_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=7RwVRnJOlBAAX8hEYWG&tp=1&oh=c5b7a13d5045c398dde6ac17484ab510&oe=605D1BF2,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Walking on the moon'}}],0,1077,1080,5,5,4159366223,
False,2184289208244320429,B5QJ3ZIHzit,1574607586,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/75207276_132491824834400_6567019111188109193_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=82w2X-jDAlwAX_bhZVe&tp=1&oh=c373359c0f2e60b610ab3a42105cec76&oe=605D65A4,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Futuristas ❤🇨🇮❤🇨🇮❤🇨🇮❤🇨🇮 #enricoprampoli (1915-1924) #minorosso (1932-1933) #giacomoballa (1912) #fortunatodepero (1926) #ginoseverini (1913)'}}],0,1079,1080,30,30,6127049645,
False,2184233370397183341,B5P9K2FFA1t,1574600930,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/75595280_424681021557978_8936081621356230046_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=0qmpg3qwDJ0AX-Nd3-L&tp=1&oh=cd6d1e519d1888d47308701b8768298a&oe=605FD929,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Insta fodder'}}],0,1350,1080,12,12,211772163,
False,2184143030064332699,B5PooOFoT-b,1574590160,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/74682976_2312036782241851_6677047610311261125_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=v0piagtp4LEAX8fCUDA&tp=1&oh=196564b8eef0a03f31c3a3da51edf3a8&oe=605FCC26,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[],0,1080,1080,5,5,15208248,
False,2184084241634148428,B5PbQvGIcBM,1574583152,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/75616188_989072581454021_8741035097754606382_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=l72T9hxg-5sAX9ojTJG&tp=1&oh=01704a0cb6126543ea422f22cbd02d58&oe=605CC85A,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Paolo Icaro Antologia 1964-2019\na cura di Elena Volpato\n#paoloicaro #gam #gamtorino #p420 #italianart #italianartist #fromthearchives'}}],0,1080,1080,74,74,4102789,
False,2183855145989821837,B5OnK9JodWN,1574555842,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/74698399_446271029409440_4020623376738901765_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=2bJfuPQhWfkAX_T-Ni6&tp=1&oh=04fc236208ab4e6c0b56e2651018b798&oe=605F07E9,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '·Eight ceilings·\nNedko Solakov\n#contemporaryart #art #blackandwhite #graffiti #design #potd #eightceilings #nedkosolakov'}}],0,810,1080,28,28,473016027,
False,2183700545529871549,B5OEBOQIny9,1574537412,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/71197869_544844226298940_3472573837428245547_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=tUASCyeYfgIAX8J1UbA&tp=1&oh=e4724cabb8f948f59abe005a5b228476&oe=60370CF3,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Forse perché non sono mai riuscito a nuotare ho deciso di imparare a volare. Da tre anni infatti ripeto questo esercizio tutti i giorni, probabilmente non riuscirò mai a volare ma se farò ripetere questo esercizio anche ai miei figli e loro ai nipoti forse un giorno un mio discendente improvvisamente si troverà a saper volare. “Tentativo di volo” - Gino de Dominicis \n#gamtorino #ginodedominicis #tentativodivolo #videotecagam #videotape'}}]",0,750,750,19,19,879377581,
False,2183694021793186836,B5OCiSjIIQU,1574536634,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/75472263_422885628665388_6121015937922100255_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=FzP8MwZsi3UAX8Vlw4Z&tp=1&oh=00d56e65100312509ba7b8609aca857c&oe=605E9494,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Gam Torino\n\n#gamtorino #torino #turin #contemporaryart'}}],0,1350,1080,9,9,879377581,
False,2183690274199456862,B5OBrwVIkxe,1574536187,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/72321088_564980804267869_2558738743382701324_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=z2Ocibuf-5gAX8yt4K0&tp=1&oh=e1a573111459f24240e536ec5568c091&oe=605EEA48,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Gam Torino \n#gamtorino #torino #turin #contemporaryart'}}],0,1350,1080,5,5,879377581,
False,2183645208181790687,B5N3b9VKNff,1574530815,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/73505102_1370847699705541_1378972538952331971_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=OzylNFCKkdIAX9e9D5v&tp=1&oh=9f60ee6326e629a15760701287e76453&oe=60603BC8,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Primo Levi allestito da Gianfranco Cavaglia’. Grazia, estro, alta manualità'}}]",1,1080,1080,13,13,3592808927,
False,2183590783429621553,B5NrD-VI7cx,1574524327,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/72114291_555980571852485_8621936699114315182_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=JjLffX6nEBcAX-NvfpY&tp=1&oh=41c5f82db34d44a00441f804cd84b452&oe=605E73D0,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Génie .\n.\n.\n#art #light #fun #night #day #genius #picoftheday #museum #itatly'}}],0,1080,1080,13,13,9032512,
False,2183575551412474820,B5NnmUaKxPE,1574522511,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/74340702_443953649536571_1717896542710340841_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=uOxDj5tI7RwAX_jBX2C&tp=1&oh=fa63a97c91e39511b45c1118fc1e8857&oe=605EF078,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Nicchia per un feticcio.\n\n#paoloicaro#art#gamtorino'}}],0,810,1080,17,17,571739912,
False,2183562261919042960,B5Nkk7mog2Q,1574520927,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/73412378_180182089829438_3855580373868025193_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=xB6T8WDRbiEAX_BYufI&tp=1&oh=f371517404a8c6b6d54136ae8654a275&oe=60605305,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '#paoloicaro #gam'}}],0,1350,1080,51,51,6318461,
False,2183516773132388913,B5NaO-3qcox,1574515504,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/76999032_166628111094294_3399140014978778658_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=lGhHpIHusi8AX_AF1tN&tp=1&oh=657221e7ae89a1dfdcffd89ad9b5a1fe&oe=605DE465,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'The right place.\n~\n#gamtorino #art #modernart #instagood #life #cute #happy #girl #instalike #igdayly #picoftheday #instamood #photooftheday #igers #instadaily'}}],1,1080,1080,28,28,1380348636,
False,2183456652901078767,B5NMkHiodbv,1574508338,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/72901426_151783709465679_6097601290922551221_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=ThAeWSq-zLUAX_kEZkM&tp=1&oh=d971b21fbfa607b691656c3193817887&oe=605E778B,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Paolo Icaro. “Personae”\n•\nLe dramatis personae sono le maschere del teatro antico: i personaggi che si muovono sul palcoscenico assumendo ruoli paradigmatici della condizione umana. Queste sette sculture del 1991 vengono viste dal pubblico frontalmente e, come a teatro, da uno spazio esterno a quello dove ha luogo l’azione drammatica. L’azione però è qui priva di ogni sviluppo, è scarnificata epifania della presenza scenica in se stessa, è un’ostentazione sospesa dell’umano dimorare nello spazio. Le personae sono le teste-maschere poste su corpi flessuosi ma immobili. Ci confrontano con la loro fisicità antropomorfa: loro sono noi, ma fermate nel fuggente attimo della consapevolezza, quando ci accade di intravedere il senso della continuità del tutto e tutto pare fermarsi, solo per un istante. \n#paoloicaro #paoloicaroantologia #gamtorino'}}]",0,1080,1080,24,24,879377581,
False,2183455611128372449,B5NMU9UI9zh,1574508213,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/75458055_155394449174028_5850131248953309859_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=3bmcnw4asZYAX_nrIrv&tp=1&oh=961237287c0d9d54e48d688fc50f38cf&oe=605F9F82,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Paolo Icaro - “Misura, soffio”\n•\nQuesto gesso del 1996 è parte di una serie iniziata nel 1976. In questo caso la misura non esprime una quantità standardizzandola, ma è impronta del respiro dell’uomo, della dimensione indeterminata e incalcolabile della vita. \n#paoloicaro #paoloicaroantologia #gamtorino'}}]",0,1350,1080,11,11,879377581,
False,2183447785311833794,B5NKjE9IA7C,1574507280,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/73521709_448311472536466_8334346733908063883_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=NdMsEKPH4ZIAX9JNgwm&tp=1&oh=d909f6d2aae5d93adafc9606e2d007b2&oe=605F5F17,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Paolo Icaro. Antologia 1964-2019\n•\nIl suo lavoro nasce da una sensibilità immersa nei dati spaziali, atmosferici e temporali della realtà ed è il frutto di una costante riflessione su come la scultura possa aprirsi a questo tipo di percezione. Le opere di Icaro conducono l’osservatore a prendere coscienza del proprio stare nello spazio, del proprio modo di attraversarlo e di viverlo, di come questo sia espressione del nostro appartenere al fluire del tutto, al moto e al divenire delle cose del mondo. \n#paoloicaro #paoloicaroantologia #gamtorino'}}]",0,1350,1080,6,6,879377581,
False,2183423454498127789,B5NFBBHnf-t,1574504380,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/72285910_169440067465326_2497331461009287570_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=rllh5octTjgAX_hSCaN&tp=1&oh=e6d47b2e18637a67663d7e143cad41ca&oe=605C7E08,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'белая полоса сменяется чёрной. а на своей ладони не могу отыскать линию ума.'}}],0,1080,1080,4,4,51070436,
False,2183012743309801788,B5LnoYhIbk8,1574455419,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/77405831_2401291139968339_3071415132532811320_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=Z5QoG5BEsYkAX9rSLqr&tp=1&oh=fe3c0fe8105cec5b49d470f0b266b302&oe=605E114D,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': ""Nuovi arrivi alla GAM - Galleria d'arte moderna, Torino 👨🏻\u200d🎨👩\u200d🎨\n#bijoux #bijouxhandmade #bijouxlovers #madewithlove #madewithamore #zsiska #ootd #ootdfashion #inspiredbythenature #nature #fashionvictim #fashionista #fashion #design #arte #moda #mylook #vestocomevoglio #torino #solocosebelle #zsiskadesign #zsiskajewellery #gam #galleriadartemodernatorino""}}]",0,1080,1080,24,24,8988172782,
False,2182914424654903399,B5LRRqIobhn,1574443699,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/73457368_577601109703595_8977124990028487661_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=UZI1LZcZLAgAX9hFk-F&tp=1&oh=d53f37e8510fcaf97927e776ac6a6434&oe=605DB833,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Yves Klein - Ritratto in rilievo di Claude Pascal\n\n#gamtorino #yvesklein'}}],0,1350,1080,10,10,879377581,
False,2182909992064147427,B5LQRJ9ol_j,1574443171,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/75491411_213903339609802_7990682626052701775_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=FGGuGCiPHAIAX81eonU&tp=1&oh=27846014a79bf7e8e7ca6dbb36d10e1f&oe=605C9F4A,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Michelangelo Pistoletto - Lui e lei alla balconata \n#gamtorino #michelangelopistoletto'}}],0,1080,1080,23,23,879377581,
False,2182631208286336732,B5KQ4UVlrbc,1574409937,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/73125476_165644421172054_8396602811143456851_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=6tqPkve45fAAX9f1jHP&tp=1&oh=de8b83cbb8dd92bb3132c94862928626&oe=605D1CFE,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '❤'}}],2,422,480,42,42,304231753,
False,2182244346624590371,B5I46vVqcIj,1574363819,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/76984640_164681031259534_8197579619970064967_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Y0_thVQ_rZIAX-N9_xl&tp=1&oh=c36b4eb0bd71a8f3b619ff99aaa2bc40&oe=605E49C9,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'GAM, Febbraio 2018'}}]",4,718,1080,154,154,1548868205,
False,2181547077893393020,B5GaYJOoIp8,1574280698,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/76841711_467654947207227_4969720209038118428_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=fz9HYsG3oQcAX8QymSN&tp=1&oh=23b0cfad172b69ef2c089a05f48e5f3f&oe=605CA536,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': ""Che poi alla fine la vita è un po' come un museo di arte contemporanea. Un po' ti piace, un po' non ti piace. E quando non ti piace, spesso è perché non la capisci. Ti trovi davanti una bella cornice e ti convinci che debba per forza contenere qualcosa di prezioso, invece l'opera era in prestito chissà dove e tu ammiravi il vuoto. Vorresti scattare una foto, ma c'è sempre qualcuno ad ostacolare la tua visuale, e per quanto tu possa aspettare, non riesci mai a cogliere il momento giusto. A un certo punto inizi a sentire un certo dolore alla schiena, all'altezza dei reni. Vorresti sederti a riposare un minuto, ma le panche sono tutte occupate. Aspetti un po' ma nessuno cede il posto, tutti distratti dal Wifi gratuito. Allora prosegui, e opera dopo opera inizi a pensare di aver finalmente capito come funziona. Preso dall'entusiasmo, ti guardi intorno e cominci a scovare ovunque i significati più profondi, finché non ti fanno notare che era solo un estintore lì davanti ai tuoi occhi. Ne esci stanco, in parte ammirato e in parte confuso. Vorresti fermarti a curiosare tra cataloghi, borse e portapenne, ma sei lì dentro già da ore e non puoi perdere altro tempo ad indugiare tra ricordi inutili, per i quali comunque pagheresti un prezzo troppo alto.\n:\n:\n:\n#gam#torino#modernart#contemporaryart#art#gallery#artemoderna#artecontemporanea#museum#turin#artgallery""}}]",0,1350,1080,71,71,1140128217,
False,2180864477514815252,B5D_LAFidcU,1574199326,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/71022420_478561506089040_5048227482101033894_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=sNn7DdbLte0AX9N3vSl&tp=1&oh=89169806e6eb9bbfd75c39140c31089f&oe=605DE26B,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[],0,1080,1080,5,5,289319521,
False,2180827307921375820,B5D2uHNIAJM,1574194895,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/71971780_2514543545481999_1115044240854664881_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=c6tPicrGH1IAX8yrVhv&tp=1&oh=508fe039a8cce379e532673444061330&oe=605FD4FE,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[],0,1350,1080,17,17,209930514,
False,2180699949992882719,B5DZwz5CbIf,1574179713,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/72534935_154653175762916_546960966503436033_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=_9ZbEcojHzgAX_GgBsi&tp=1&oh=1c5986edb805ca87c66af894e2b39453&oe=605FD0D3,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '#art #galleriaartemodernatorino #turin🇮🇹'}}],0,1080,1080,5,5,3448237749,
False,2180642253542859855,B5DMpN4oSRP,1574173076,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/75366267_2462102417444373_7097316280113037645_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=iO-YNy7IGTsAX9TnB0X&tp=1&oh=e35eb7322c49a5a0deec4abccfb2e8e0&oe=60375361,True,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Paolo Icaro, Viaggio senza data (Undated voyage), 2019\nVideo-projection and aluminium tube \nCourtesy the artist andare @p420gallery #bologna \nOn show at @gamtorino for #paoloicaro #exhibition curated by #elenavolpato \n#gamtorino #contemporaryart #contemporaryartist #artepovera #greatexhibition'}}]",1,421,750,22,22,11137017357,62.0
False,2180166130705554496,B5BgYt8CtxA,1574116077,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/73423627_1303033189898354_5028611717739594141_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=VpdzBipYyWsAX-Xfrxm&tp=1&oh=e4b29c6a6bda8ff48994aeae7b7fc35b&oe=605D53CC,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': ""Doodling from Zerocalcare to @nedkosolakov @nedko.solakov \nDon't miss the doodles on the ceilings (but mind the steps)\ni found this cute doodle at @gamtorino .\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n#doodle #art #inktober #drawing #sketch #illustration #artist #draw #artwork #nedkosolakov #sketchbook #ink #doodles #doodlesofinstagram #fanart #artistsoninstagram #instaart #anime #painting #doodleart #drawings #sketching #illustrator #traditionalart #cartoon #characterdesign #design #doodling #cute #gamtorino""}}]",1,864,1080,49,49,11660534458,
False,2180101509635719736,B5BRsW4IUI4,1574108373,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/73412363_109132567073534_5163000535810850140_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=ceMAAUfxJKsAX_P5ilI&tp=1&oh=76a97c0b849b6ce9f72fc976aeb25852&oe=605C7A38,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[],0,1350,1080,30,30,29566401,
False,2180031789599489332,B5BB1zCIv00,1574100062,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/75458019_976110182768228_424078592434752441_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=BzjhROT4D6IAX-vl9XO&tp=1&oh=09ae57b845718945c448b5046fbeacb3&oe=605F8E48,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Paolo Icaro, Luogo dei punti eccentrici (Site of the eccentric points), 2007\nConcrete and graphite \nCourtesy the artist and @p420gallery #bologna \n#paoloicaro #exhibition at @gamtorino #gamtorino #torino curated by #elenavolpato #contemporaryart #contemporaryartist #artepovera'}}]",0,810,1080,52,52,11137017357,
False,2180028648124542880,B5BBIFTo2-g,1574099688,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/76848030_561138454671198_7699879150379497791_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=kW7V_Dy8QMwAX_iyJna&tp=1&oh=4923913d97af7e9c31638eff69ce48e3&oe=605CD78C,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Paolo Icaro, Nicchia per un feticcio (Niche to a fetish), 1982\nPlaster and pencil \nCourtesy @galleriamassimominini #brescia \n#paoloicaro #exhibition at @gamtorino #gamtorino curated by #elenavolpato #contemporaryart #contemporaryartist #artepovera #torino'}}]",1,810,1080,43,43,11137017357,
